seed,sample_idx,e_y_mse,e_y_nll,e_G,nmse
0.0,0.0,0.3112744092941284,989.2536010742188,0.05843406543135643,0.05257926881313324
0.0,1.0,0.29852622747421265,988.4093017578125,0.018086468800902367,0.00634212838485837
0.0,2.0,0.29163578152656555,966.5838012695312,0.04379149153828621,0.050134386867284775
0.0,3.0,0.257320761680603,888.422119140625,0.07657919079065323,0.052791789174079895
0.0,4.0,0.2700437903404236,880.9703979492188,0.03615004941821098,0.06349777430295944
0.0,5.0,0.29392412304878235,967.03662109375,0.05322723090648651,0.03960409015417099
0.0,6.0,0.28445354104042053,950.5394897460938,0.04110148549079895,0.0397389717400074
0.0,7.0,0.25442665815353394,810.673583984375,0.06340017169713974,0.08018333464860916
0.0,8.0,0.30367913842201233,973.0576782226562,0.03540869802236557,0.04523064196109772
0.0,9.0,0.3155088722705841,998.969970703125,0.04247697442770004,0.011574341915547848
0.0,10.0,0.29676106572151184,974.5413818359375,0.04541311040520668,0.04120669886469841
0.0,11.0,0.2725275456905365,896.1331787109375,0.04599327594041824,0.0655495896935463
0.0,12.0,0.28658217191696167,889.1492309570312,0.09192027151584625,0.051176656037569046
0.0,13.0,0.2906177341938019,967.2990112304688,0.016161872074007988,0.04579959809780121
0.0,14.0,0.3004394769668579,948.3704223632812,0.1177549734711647,0.04628828167915344
0.0,15.0,0.2801499366760254,898.4312133789062,0.04162164777517319,0.07073644548654556
0.0,16.0,0.29079312086105347,955.72216796875,0.03108159452676773,0.041937779635190964
0.0,17.0,0.27368175983428955,900.6747436523438,0.06706146150827408,0.060749560594558716
0.0,18.0,0.2997896671295166,977.4732055664062,0.06398290395736694,0.014433356001973152
0.0,19.0,0.2803652584552765,921.639892578125,0.09760057926177979,0.05997898057103157
0.0,20.0,0.31759190559387207,1065.84130859375,0.07642628252506256,0.04768098145723343
0.0,21.0,0.2758525013923645,873.3971557617188,0.09597279131412506,0.05258617922663689
0.0,22.0,0.3163818418979645,981.7015380859375,0.009250456467270851,0.011516168713569641
0.0,23.0,0.2692330777645111,885.7874755859375,0.03208518773317337,0.04173736646771431
0.0,24.0,0.2860044836997986,946.9298706054688,0.06970075517892838,0.02199246920645237
0.0,25.0,0.26401734352111816,812.8624267578125,0.056756991893053055,0.07181628793478012
0.0,26.0,0.3013136386871338,976.80712890625,0.1033734604716301,0.012660986743867397
0.0,27.0,0.3001101016998291,979.7656860351562,0.013687800616025925,0.013798541389405727
0.0,28.0,0.25494351983070374,844.3056640625,0.10745863616466522,0.06107700243592262
0.0,29.0,0.25467386841773987,821.1927490234375,0.09257463365793228,0.07733074575662613
0.0,30.0,0.31231749057769775,1001.0841064453125,0.12281962484121323,0.030414169654250145
0.0,31.0,0.2998914122581482,1013.3717041015625,0.09086908400058746,0.03368787467479706
0.0,32.0,0.3152216672897339,1020.7468872070312,0.1333146095275879,0.03238008916378021
0.0,33.0,0.31082916259765625,1012.8263549804688,0.0607566311955452,0.03362676128745079
0.0,34.0,0.32075026631355286,1022.2070922851562,0.029396625235676765,0.029379891231656075
0.0,35.0,0.24541649222373962,804.5380249023438,0.06499293446540833,0.08802248537540436
0.0,36.0,0.28223562240600586,930.8407592773438,0.01831180416047573,0.016019834205508232
0.0,37.0,0.30612120032310486,953.603271484375,0.10269104689359665,0.024237627163529396
0.0,38.0,0.3183231055736542,1037.1142578125,0.18558090925216675,0.0315520204603672
0.0,39.0,0.30293357372283936,959.6742553710938,0.021560700610280037,0.021186014637351036
0.0,40.0,0.29423844814300537,899.997314453125,0.08072385936975479,0.07106464356184006
0.0,41.0,0.2783263921737671,877.4710693359375,0.10617920011281967,0.04998942092061043
0.0,42.0,0.3013729453086853,968.7638549804688,0.09348983317613602,0.032434917986392975
0.0,43.0,0.3017987012863159,984.1902465820312,0.026725027710199356,0.014781191945075989
0.0,44.0,0.3032926619052887,986.823974609375,0.08596398681402206,0.009840060025453568
0.0,45.0,0.2627438008785248,822.3070678710938,0.037272658199071884,0.07835688441991806
0.0,46.0,0.3047208786010742,969.8511962890625,0.07203987240791321,0.01728367619216442
0.0,47.0,0.2980753183364868,975.7108764648438,0.12352609634399414,0.026168067008256912
0.0,48.0,0.2737509310245514,902.720458984375,0.050484269857406616,0.056487251073122025
0.0,49.0,0.309997022151947,1012.3042602539062,0.021049702540040016,0.01624467596411705
0.0,50.0,0.29686033725738525,947.141357421875,0.0378308966755867,0.032348863780498505
0.0,51.0,0.30417558550834656,979.841064453125,0.01215848047286272,0.027034783735871315
0.0,52.0,0.3195980191230774,980.520263671875,0.024800240993499756,0.01803448051214218
0.0,53.0,0.30360063910484314,987.750244140625,0.01843755692243576,0.020121000707149506
0.0,54.0,0.3075728118419647,992.019287109375,0.07706756889820099,0.012475909665226936
0.0,55.0,0.3154115676879883,1025.121826171875,0.037035152316093445,0.05009383335709572
0.0,56.0,0.3003687858581543,904.1199340820312,0.15844246745109558,0.03733035922050476
0.0,57.0,0.2747228443622589,889.0291137695312,0.06254714727401733,0.06180218607187271
0.0,58.0,0.3001367449760437,1001.4978637695312,0.04790843278169632,0.044475991278886795
0.0,59.0,0.28502392768859863,968.5699462890625,0.06811786442995071,0.02920638769865036
0.0,60.0,0.28208431601524353,957.1722412109375,0.09936805814504623,0.039875175803899765
0.0,61.0,0.31840282678604126,993.2777709960938,0.03238818794488907,0.02615342102944851
0.0,62.0,0.3024681806564331,1009.7208251953125,0.04543782025575638,0.023992877453565598
0.0,63.0,0.29288846254348755,978.6996459960938,0.08500831574201584,0.024109862744808197
0.0,64.0,0.28260180354118347,923.03173828125,0.08018041402101517,0.03094487264752388
0.0,65.0,0.25365179777145386,856.5535888671875,0.03166532516479492,0.05722051113843918
0.0,66.0,0.30948370695114136,976.6694946289062,0.015414981171488762,0.015748267993330956
0.0,67.0,0.2725924551486969,856.4803466796875,0.054829780012369156,0.0630686953663826
0.0,68.0,0.3072701096534729,1007.6512451171875,0.06043441221117973,0.015986040234565735
0.0,69.0,0.2977963984012604,949.5267333984375,0.1493462473154068,0.03726943954825401
0.0,70.0,0.3205209970474243,1003.50830078125,0.01428953930735588,0.015098527073860168
0.0,71.0,0.24601683020591736,821.63623046875,0.0375082790851593,0.06444749236106873
0.0,72.0,0.30605804920196533,962.9740600585938,0.015151155181229115,0.012047970667481422
0.0,73.0,0.2561245560646057,863.5961303710938,0.03971071168780327,0.05636701360344887
0.0,74.0,0.29573631286621094,1013.0966796875,0.030725497752428055,0.035249389708042145
0.0,75.0,0.3055763244628906,964.1835327148438,0.010801143012940884,0.0077737546525895596
0.0,76.0,0.3115936517715454,980.5152587890625,0.10134255886077881,0.006042117718607187
0.0,77.0,0.3074321448802948,1055.888916015625,0.0649494007229805,0.026672715321183205
0.0,78.0,0.27225685119628906,899.2175903320312,0.041436828672885895,0.04060180112719536
0.0,79.0,0.2996322512626648,991.9320678710938,0.054305147379636765,0.020773978903889656
0.0,80.0,0.29584836959838867,928.28857421875,0.03572238236665726,0.043299779295921326
0.0,81.0,0.29147499799728394,944.25341796875,0.08654952049255371,0.06336884945631027
0.0,82.0,0.25586405396461487,807.680419921875,0.041290003806352615,0.05817389488220215
0.0,83.0,0.2788744568824768,903.1475830078125,0.059252578765153885,0.05718434602022171
0.0,84.0,0.3242337703704834,1008.751708984375,0.08185534179210663,0.009929703548550606
0.0,85.0,0.2730684280395508,879.7850341796875,0.10018108040094376,0.0785270407795906
0.0,86.0,0.32208192348480225,1001.7142333984375,0.0910673588514328,0.02312718890607357
0.0,87.0,0.31102898716926575,977.9615478515625,0.13165906071662903,0.025934578850865364
0.0,88.0,0.3171365261077881,1017.2433471679688,0.17231909930706024,0.023850390687584877
0.0,89.0,0.3080119490623474,1007.8460693359375,0.05053950101137161,0.022005397826433182
0.0,90.0,0.26220017671585083,869.511474609375,0.0420905239880085,0.05300227552652359
0.0,91.0,0.29086267948150635,919.8892211914062,0.018536780029535294,0.03091610223054886
0.0,92.0,0.33458882570266724,1040.3834228515625,0.018798451870679855,0.017565462738275528
0.0,93.0,0.3084479570388794,1013.8826293945312,0.01763513684272766,0.023458844050765038
0.0,94.0,0.29799485206604004,1004.1384887695312,0.13381877541542053,0.03038373403251171
0.0,95.0,0.3104708194732666,1004.5617065429688,0.026404207572340965,0.023859938606619835
0.0,96.0,0.30145782232284546,988.3306884765625,0.10213351994752884,0.0047671436332166195
0.0,97.0,0.28136539459228516,890.0182495117188,0.0572577603161335,0.030733956024050713
0.0,98.0,0.25134018063545227,815.3134765625,0.08179425448179245,0.05750173702836037
0.0,99.0,0.2810562252998352,898.6510620117188,0.12010104209184647,0.04115317016839981
0.0,100.0,0.32157135009765625,1027.201904296875,0.036135848611593246,0.03545093536376953
0.0,101.0,0.31300878524780273,975.1740112304688,0.013729830272495747,0.005760629661381245
0.0,102.0,0.2850729823112488,968.2408447265625,0.03055782988667488,0.02374977059662342
0.0,103.0,0.297696053981781,944.9993896484375,0.14082995057106018,0.032027728855609894
0.0,104.0,0.2931652367115021,956.0873413085938,0.0628511980175972,0.04427500441670418
0.0,105.0,0.31426894664764404,1006.0228881835938,0.12495875358581543,0.021529315039515495
0.0,106.0,0.3183590769767761,980.9125366210938,0.10523952543735504,0.01710793748497963
0.0,107.0,0.2676641345024109,836.2597045898438,0.03182276338338852,0.058959245681762695
0.0,108.0,0.2630629539489746,856.474609375,0.029988452792167664,0.053330957889556885
0.0,109.0,0.298292338848114,957.3298950195312,0.02445046417415142,0.014279387891292572
0.0,110.0,0.29167893528938293,943.5543823242188,0.030041560530662537,0.02293417416512966
0.0,111.0,0.3123641014099121,988.6141357421875,0.023798931390047073,0.023480182513594627
0.0,112.0,0.24565313756465912,842.1600341796875,0.04840613156557083,0.06222240999341011
0.0,113.0,0.25857698917388916,861.705078125,0.0449322871863842,0.05854535102844238
0.0,114.0,0.3050798773765564,1016.103271484375,0.03495403751730919,0.02765374258160591
0.0,115.0,0.3010583519935608,1036.8985595703125,0.024582775309681892,0.02206672728061676
0.0,116.0,0.31407734751701355,1023.3007202148438,0.04160824418067932,0.03833898529410362
0.0,117.0,0.265541136264801,833.2070922851562,0.03386177867650986,0.06191287934780121
0.0,118.0,0.2922981381416321,914.9756469726562,0.01924791745841503,0.021533863618969917
0.0,119.0,0.31281718611717224,969.7520751953125,0.010138705372810364,0.011159177869558334
0.0,120.0,0.279500812292099,904.104736328125,0.04585564509034157,0.06307078897953033
0.0,121.0,0.24701400101184845,755.021240234375,0.029024088755249977,0.07230035215616226
0.0,122.0,0.297326922416687,923.3154907226562,0.040809448808431625,0.04551328346133232
0.0,123.0,0.29324090480804443,955.9380493164062,0.0734775960445404,0.030454561114311218
0.0,124.0,0.30385348200798035,1009.9140625,0.02068454958498478,0.015037937089800835
0.0,125.0,0.2883901298046112,965.8453369140625,0.041926346719264984,0.03837206959724426
0.0,126.0,0.3126996159553528,994.4727172851562,0.08885160088539124,0.03100566379725933
0.0,127.0,0.3010258972644806,979.9967651367188,0.07202883064746857,0.04160812497138977
0.0,128.0,0.2741469740867615,895.416748046875,0.04874977096915245,0.05007277801632881
0.0,129.0,0.2866925299167633,968.1282958984375,0.07940554618835449,0.022985514253377914
0.0,130.0,0.30466386675834656,961.4589233398438,0.09953662008047104,0.03886651620268822
0.0,131.0,0.2813369333744049,883.955322265625,0.1156148836016655,0.06401659548282623
0.0,132.0,0.28103747963905334,921.6249389648438,0.08982424437999725,0.05439100041985512
0.0,133.0,0.28968343138694763,923.6585083007812,0.07470837235450745,0.04688066989183426
0.0,134.0,0.32513970136642456,1017.9688110351562,0.09805810451507568,0.035665735602378845
0.0,135.0,0.24897989630699158,831.5320434570312,0.046464186161756516,0.07811471074819565
0.0,136.0,0.29066410660743713,914.5389404296875,0.045533016324043274,0.04210294783115387
0.0,137.0,0.28688833117485046,967.3248901367188,0.07604924589395523,0.02183842472732067
0.0,138.0,0.28308534622192383,969.758544921875,0.045720383524894714,0.052708327770233154
0.0,139.0,0.320519357919693,1011.333251953125,0.16500099003314972,0.01887480542063713
0.0,140.0,0.29535722732543945,929.4228515625,0.13340279459953308,0.020912790670990944
0.0,141.0,0.23503366112709045,807.2332763671875,0.05261031538248062,0.07280158251523972
0.0,142.0,0.2422664761543274,800.1644897460938,0.06209249794483185,0.07060707360506058
0.0,143.0,0.30956295132637024,1024.8076171875,0.08775515109300613,0.03413647785782814
0.0,144.0,0.28950273990631104,908.3778076171875,0.06768675893545151,0.050998423248529434
0.0,145.0,0.28602761030197144,926.606201171875,0.039193395525217056,0.05326514691114426
0.0,146.0,0.327123761177063,1032.6243896484375,0.08034060150384903,0.02010132372379303
0.0,147.0,0.3130412697792053,1013.79833984375,0.037198856472969055,0.050954077392816544
0.0,148.0,0.27837514877319336,866.0770263671875,0.036635734140872955,0.05126771330833435
0.0,149.0,0.2837940454483032,914.34130859375,0.059126317501068115,0.04647171124815941
0.0,150.0,0.2893313467502594,899.85595703125,0.1082746759057045,0.037088245153427124
0.0,151.0,0.31402677297592163,987.387451171875,0.029121583327651024,0.03659655153751373
0.0,152.0,0.28733885288238525,921.6646728515625,0.03755418211221695,0.05513631924986839
0.0,153.0,0.3086331784725189,1009.878662109375,0.06051533669233322,0.015782145783305168
0.0,154.0,0.2936283349990845,973.7338256835938,0.02848994731903076,0.05024648830294609
0.0,155.0,0.28176766633987427,891.1251220703125,0.030644765123724937,0.051704004406929016
0.0,156.0,0.3201003670692444,995.3324584960938,0.18798436224460602,0.022669825702905655
0.0,157.0,0.31114569306373596,1022.7501831054688,0.05686274170875549,0.04646215960383415
0.0,158.0,0.28782105445861816,969.8563232421875,0.014864618889987469,0.004470200277864933
0.0,159.0,0.23273031413555145,753.0239868164062,0.08201838284730911,0.10128169506788254
0.0,160.0,0.26070770621299744,854.7312622070312,0.06741812825202942,0.04665922746062279
0.0,161.0,0.3087298274040222,976.5776977539062,0.014214258641004562,0.017026379704475403
0.0,162.0,0.30233150720596313,980.7223510742188,0.028738578781485558,0.023410813882946968
0.0,163.0,0.2638149559497833,843.5236206054688,0.050079312175512314,0.059155773371458054
0.0,164.0,0.25477755069732666,813.8411254882812,0.04523374140262604,0.07259903103113174
0.0,165.0,0.28224706649780273,879.3363647460938,0.09336411952972412,0.042305439710617065
0.0,166.0,0.2921265959739685,992.1983642578125,0.012613313272595406,0.02111981436610222
0.0,167.0,0.31208330392837524,990.669921875,0.012188773602247238,0.009933892637491226
0.0,168.0,0.301787793636322,984.2078247070312,0.04287968575954437,0.013632653281092644
0.0,169.0,0.31105688214302063,995.7405395507812,0.03243234381079674,0.0084904870018363
0.0,170.0,0.2407093346118927,741.6619262695312,0.032897304743528366,0.0817263051867485
0.0,171.0,0.30828702449798584,963.17724609375,0.09822148084640503,0.023103877902030945
0.0,172.0,0.2871823012828827,935.001708984375,0.02313569374382496,0.04500558227300644
0.0,173.0,0.29952213168144226,961.2767333984375,0.034977033734321594,0.005021111574023962
0.0,174.0,0.30924689769744873,1000.3851318359375,0.03767118602991104,0.015296163968741894
0.0,175.0,0.3115335702896118,985.9856567382812,0.017096789553761482,0.024321848526597023
0.0,176.0,0.28327542543411255,971.1384887695312,0.017451103776693344,0.022307351231575012
0.0,177.0,0.2726491689682007,908.600341796875,0.09214361011981964,0.062240008264780045
0.0,178.0,0.23920953273773193,796.7145385742188,0.048601724207401276,0.06663966178894043
0.0,179.0,0.2982417643070221,1027.1976318359375,0.24239207804203033,0.04290361702442169
0.0,180.0,0.3006732761859894,979.628662109375,0.08192822337150574,0.015770068392157555
0.0,181.0,0.26817888021469116,841.4835205078125,0.03682885691523552,0.05602111294865608
0.0,182.0,0.28127115964889526,880.4580688476562,0.036358222365379333,0.045487020164728165
0.0,183.0,0.3172953128814697,983.634521484375,0.010111089795827866,0.005632173269987106
0.0,184.0,0.3046919107437134,985.590576171875,0.037415120750665665,0.01470926869660616
0.0,185.0,0.32653963565826416,998.0987548828125,0.055287767201662064,0.04377718269824982
0.0,186.0,0.32629165053367615,1013.26220703125,0.10824393481016159,0.012554686516523361
0.0,187.0,0.306429386138916,998.9312744140625,0.02938392013311386,0.036648981273174286
0.0,188.0,0.2976400554180145,989.2626953125,0.031295739114284515,0.01690092869102955
0.0,189.0,0.27927613258361816,935.3217163085938,0.05702197179198265,0.037106648087501526
0.0,190.0,0.2757057547569275,876.8218383789062,0.06746235489845276,0.06967240571975708
0.0,191.0,0.27090027928352356,881.922119140625,0.10821378231048584,0.045491352677345276
0.0,192.0,0.29448822140693665,961.8550415039062,0.03511183336377144,0.045397598296403885
0.0,193.0,0.23635977506637573,798.1603393554688,0.046557266265153885,0.06343145668506622
0.0,194.0,0.3200191259384155,1009.9171142578125,0.06939316540956497,0.03291011601686478
0.0,195.0,0.3143600523471832,987.7134399414062,0.07125838845968246,0.006141347344964743
0.0,196.0,0.3041911721229553,997.5543823242188,0.039268139749765396,0.007728219497948885
0.0,197.0,0.2689950168132782,857.6932373046875,0.04678693041205406,0.06800118833780289
0.0,198.0,0.22108963131904602,692.2020263671875,0.046144139021635056,0.09654035419225693
0.0,199.0,0.2999507784843445,1001.7622680664062,0.0331868939101696,0.02808227576315403
0.0,200.0,0.317038357257843,997.5222778320312,0.02730574645102024,0.018844373524188995
0.0,201.0,0.24938145279884338,840.85986328125,0.058634281158447266,0.08071532845497131
0.0,202.0,0.22045275568962097,755.19970703125,0.041903283447027206,0.07412666827440262
0.0,203.0,0.32398858666419983,1022.2797241210938,0.029391540214419365,0.022404562681913376
0.0,204.0,0.29695364832878113,934.4464111328125,0.06243579462170601,0.03489149734377861
0.0,205.0,0.24623167514801025,845.6932983398438,0.06971777230501175,0.0629776194691658
0.0,206.0,0.30334314703941345,1001.8901977539062,0.039883408695459366,0.05248114839196205
0.0,207.0,0.23886150121688843,790.7505493164062,0.045436907559633255,0.0637211948633194
0.0,208.0,0.2824742794036865,886.324462890625,0.0758877769112587,0.057528600096702576
0.0,209.0,0.2807137966156006,909.3917236328125,0.04651203751564026,0.054860539734363556
0.0,210.0,0.3162633776664734,998.3416137695312,0.10974951833486557,0.02797146886587143
0.0,211.0,0.29656490683555603,960.43896484375,0.018503837287425995,0.015251164324581623
0.0,212.0,0.2695349454879761,838.573486328125,0.03842003270983696,0.06179986521601677
0.0,213.0,0.28764277696609497,926.741455078125,0.07438834756612778,0.03131713345646858
0.0,214.0,0.26734432578086853,831.4735717773438,0.039413146674633026,0.07017499208450317
